# C:/Users/daimon/Downloads/ymir_retail_12.0.1.66198/dumps/dump_12.0.1.66838_2026-04-21_18-11-22.pkt
# idx	dir	opcode	name	size
136	CMSG	0x004000EA	Unknown	4
137	CMSG	0x004000EA	Unknown	4
138	SMSG	0x00460005	Unknown	26
139	CMSG	0x004000EA	Unknown	4
140	CMSG	0x004000EA	Unknown	4
141	CMSG	0x00400015	Unknown	18
142	CMSG	0x0040018F	Unknown	75
143	CMSG	0x00400024	Unknown	9
144	CMSG	0x00400132	Unknown	5
145	CMSG	0x00400134	Unknown	5
146	CMSG	0x00400133	Unknown	5
147	CMSG	0x004000E4	Unknown	9
148	CMSG	0x00400150	Unknown	8
149	CMSG	0x0040011B	Unknown	8
150	CMSG	0x00290023	Unknown	16
151	CMSG	0x004000EA	Unknown	4
152	CMSG	0x002D0017	Unknown	4
153	CMSG	0x00400016	Unknown	14
154	SMSG	0x00490008	Unknown	288
155	SMSG	0x00490000	Unknown	69
156	CMSG	0x00410003	Unknown	84
157	SMSG	0x00490004	Unknown	73
158	CMSG	0x00410005	Unknown	4
159	SMSG	0x00490006	Unknown	4
160	CMSG	0x003B00B8	Unknown	5
161	CMSG	0x003A0143	Unknown	8
162	CMSG	0x003A00C0	Unknown	4
163	CMSG	0x003A01ED	Unknown	6
164	CMSG	0x003A01A8	Unknown	4
165	CMSG	0x003A027D	Unknown	4
166	CMSG	0x003A0270	Unknown	4
167	CMSG	0x003A0030	Unknown	5
168	CMSG	0x0041000A	Unknown	8
169	SMSG	0x004201DD	Unknown	9
170	SMSG	0x004201DD	Unknown	9
171	SMSG	0x004201DD	Unknown	9
172	SMSG	0x00620011	SMSG_AURA_UPDATE	65
173	SMSG	0x00620011	SMSG_AURA_UPDATE	65
174	SMSG	0x004201DD	Unknown	9
175	SMSG	0x004201DD	Unknown	9
176	SMSG	0x004201DD	Unknown	9
177	SMSG	0x004201DD	Unknown	9
178	SMSG	0x00620011	SMSG_AURA_UPDATE	73
179	SMSG	0x00620011	SMSG_AURA_UPDATE	65
180	SMSG	0x00620011	SMSG_AURA_UPDATE	65
181	SMSG	0x00620011	SMSG_AURA_UPDATE	65
182	SMSG	0x00620011	SMSG_AURA_UPDATE	65
183	SMSG	0x00420046	Unknown	14
184	SMSG	0x00420046	Unknown	14
185	SMSG	0x00420046	Unknown	14
186	SMSG	0x0062002C	SMSG_SPELL_GO	117
187	SMSG	0x00620011	SMSG_AURA_UPDATE	89
188	SMSG	0x00620011	SMSG_AURA_UPDATE	65
189	SMSG	0x00620011	SMSG_AURA_UPDATE	65
190	SMSG	0x00620011	SMSG_AURA_UPDATE	65
191	SMSG	0x00620011	SMSG_AURA_UPDATE	65
192	SMSG	0x00620011	SMSG_AURA_UPDATE	65
193	SMSG	0x00620011	SMSG_AURA_UPDATE	65
194	SMSG	0x00620011	SMSG_AURA_UPDATE	65
195	SMSG	0x00620011	SMSG_AURA_UPDATE	65
196	SMSG	0x00620011	SMSG_AURA_UPDATE	14
197	SMSG	0x00620011	SMSG_AURA_UPDATE	65
198	SMSG	0x00620011	SMSG_AURA_UPDATE	65
199	SMSG	0x00620011	SMSG_AURA_UPDATE	65
200	SMSG	0x00620011	SMSG_AURA_UPDATE	65
201	SMSG	0x00620011	SMSG_AURA_UPDATE	65
202	SMSG	0x0062002C	SMSG_SPELL_GO	117
203	SMSG	0x00620011	SMSG_AURA_UPDATE	73
204	SMSG	0x0062002C	SMSG_SPELL_GO	117
205	SMSG	0x00620011	SMSG_AURA_UPDATE	69
206	SMSG	0x00620011	SMSG_AURA_UPDATE	65
207	SMSG	0x00620011	SMSG_AURA_UPDATE	65
208	SMSG	0x00620011	SMSG_AURA_UPDATE	65
209	SMSG	0x00620011	SMSG_AURA_UPDATE	65
210	SMSG	0x0062002C	SMSG_SPELL_GO	117
211	SMSG	0x00620011	SMSG_AURA_UPDATE	81
212	SMSG	0x0062002C	SMSG_SPELL_GO	117
213	SMSG	0x00620011	SMSG_AURA_UPDATE	69
214	SMSG	0x00620011	SMSG_AURA_UPDATE	65
215	SMSG	0x00620011	SMSG_AURA_UPDATE	65
216	SMSG	0x00620011	SMSG_AURA_UPDATE	65
217	SMSG	0x00620011	SMSG_AURA_UPDATE	65
218	SMSG	0x00620011	SMSG_AURA_UPDATE	65
219	SMSG	0x00620011	SMSG_AURA_UPDATE	65
220	SMSG	0x00620011	SMSG_AURA_UPDATE	65
221	SMSG	0x00620011	SMSG_AURA_UPDATE	65
222	SMSG	0x00620011	SMSG_AURA_UPDATE	65
223	SMSG	0x00620011	SMSG_AURA_UPDATE	65
224	SMSG	0x00620011	SMSG_AURA_UPDATE	65
225	SMSG	0x00620011	SMSG_AURA_UPDATE	65
226	SMSG	0x00620011	SMSG_AURA_UPDATE	69
227	SMSG	0x00620011	SMSG_AURA_UPDATE	65
228	SMSG	0x00620011	SMSG_AURA_UPDATE	65
229	SMSG	0x00620011	SMSG_AURA_UPDATE	65
230	SMSG	0x00620011	SMSG_AURA_UPDATE	65
231	SMSG	0x00620011	SMSG_AURA_UPDATE	65
232	SMSG	0x00620011	SMSG_AURA_UPDATE	65
233	SMSG	0x0062002C	SMSG_SPELL_GO	117
234	SMSG	0x00620011	SMSG_AURA_UPDATE	73
235	SMSG	0x00620011	SMSG_AURA_UPDATE	65
236	SMSG	0x00620011	SMSG_AURA_UPDATE	65
237	SMSG	0x00620011	SMSG_AURA_UPDATE	65
238	SMSG	0x00620011	SMSG_AURA_UPDATE	65
239	SMSG	0x00620011	SMSG_AURA_UPDATE	65
240	SMSG	0x00620011	SMSG_AURA_UPDATE	65
241	SMSG	0x00620011	SMSG_AURA_UPDATE	65
242	SMSG	0x00620011	SMSG_AURA_UPDATE	65
243	SMSG	0x00620011	SMSG_AURA_UPDATE	65
244	SMSG	0x00620011	SMSG_AURA_UPDATE	65
245	SMSG	0x00620011	SMSG_AURA_UPDATE	65
246	SMSG	0x00620011	SMSG_AURA_UPDATE	65
247	SMSG	0x00620011	SMSG_AURA_UPDATE	65
248	SMSG	0x00620011	SMSG_AURA_UPDATE	65
249	SMSG	0x00620011	SMSG_AURA_UPDATE	65
250	SMSG	0x00620011	SMSG_AURA_UPDATE	65
251	SMSG	0x00620011	SMSG_AURA_UPDATE	65
252	SMSG	0x00620011	SMSG_AURA_UPDATE	65
253	SMSG	0x00620011	SMSG_AURA_UPDATE	65
254	SMSG	0x00620011	SMSG_AURA_UPDATE	65
255	SMSG	0x00620011	SMSG_AURA_UPDATE	65
256	SMSG	0x00620011	SMSG_AURA_UPDATE	65
257	SMSG	0x00620011	SMSG_AURA_UPDATE	65
258	SMSG	0x00620011	SMSG_AURA_UPDATE	65
259	SMSG	0x00620011	SMSG_AURA_UPDATE	65
260	SMSG	0x00620011	SMSG_AURA_UPDATE	65
261	SMSG	0x004202F9	Unknown	49
262	SMSG	0x004202F9	Unknown	49
263	SMSG	0x004201B4	Unknown	174
264	SMSG	0x00420266	Unknown	36
265	SMSG	0x0042014E	Unknown	6
266	SMSG	0x004201B4	Unknown	177
267	SMSG	0x00420062	Unknown	288
268	SMSG	0x00470003	Unknown	61
269	SMSG	0x00420121	Unknown	43
270	SMSG	0x00420064	Unknown	33
271	SMSG	0x0042008F	Unknown	4
272	SMSG	0x00420234	Unknown	42
273	SMSG	0x00620047	Unknown	9
274	SMSG	0x0042004F	Unknown	13
275	SMSG	0x00420052	Unknown	30
276	SMSG	0x0042002F	Unknown	28
277	SMSG	0x005A0000	CMSG_NeighborhoodSystem[0000]	8
278	SMSG	0x00420011	Unknown	24
279	SMSG	0x00420079	Unknown	29
280	SMSG	0x00620019	Unknown	817
281	SMSG	0x0062001C	Unknown	8
282	SMSG	0x0062001A	Unknown	8
283	SMSG	0x0062001B	Unknown	8
284	SMSG	0x00420082	Unknown	1445
285	SMSG	0x004201CC	Unknown	6387
286	SMSG	0x00420007	Unknown	8
287	SMSG	0x004201B8	Unknown	8
288	SMSG	0x00420005	Unknown	3743
289	SMSG	0x00420004	Unknown	6563
290	SMSG	0x0042018A	Unknown	50
291	SMSG	0x0042018A	Unknown	50
292	SMSG	0x004201B7	Unknown	24
293	SMSG	0x00420045	Unknown	32
294	SMSG	0x00620027	Unknown	128
295	SMSG	0x00620028	Unknown	223
296	SMSG	0x00420046	Unknown	24
297	SMSG	0x00420048	Unknown	17
298	SMSG	0x00420049	Unknown	14
299	SMSG	0x00420014	Unknown	6
300	SMSG	0x005A0003	CMSG_NeighborhoodSystem[0003]	9
301	SMSG	0x00580000	SMSG_UPDATE_OBJECT	57678
302	SMSG	0x0042000C	Unknown	31
303	SMSG	0x00550001	Unknown	29
304	SMSG	0x00420361	Unknown	5
305	SMSG	0x00580000	SMSG_UPDATE_OBJECT	558644
306	SMSG	0x00550000	Unknown	28
307	SMSG	0x00460012	SMSG_QUERY_NEIGHBORHOOD_NAME_RESPONSE	18
308	SMSG	0x005C0012	SMSG_NEIGHBORHOOD_GET_ROSTER_RESPONSE	162
309	SMSG	0x00620011	SMSG_AURA_UPDATE	122
310	SMSG	0x00620011	SMSG_AURA_UPDATE	122
311	SMSG	0x005F0011	Unknown	82
312	SMSG	0x00620011	SMSG_AURA_UPDATE	122
313	SMSG	0x00620011	SMSG_AURA_UPDATE	123
314	SMSG	0x005F0011	Unknown	82
315	SMSG	0x005F0011	Unknown	82
316	SMSG	0x00620011	SMSG_AURA_UPDATE	70
317	SMSG	0x00620011	SMSG_AURA_UPDATE	122
318	SMSG	0x00620011	SMSG_AURA_UPDATE	70
319	SMSG	0x00620011	SMSG_AURA_UPDATE	124
320	SMSG	0x00620011	SMSG_AURA_UPDATE	125
321	SMSG	0x00620011	SMSG_AURA_UPDATE	125
322	SMSG	0x00620011	SMSG_AURA_UPDATE	125
323	SMSG	0x00620011	SMSG_AURA_UPDATE	124
324	SMSG	0x00620011	SMSG_AURA_UPDATE	123
325	SMSG	0x00620011	SMSG_AURA_UPDATE	65
326	SMSG	0x0062002D	SMSG_SPELL_START	110
327	SMSG	0x0062002C	SMSG_SPELL_GO	117
328	SMSG	0x00620011	SMSG_AURA_UPDATE	65
329	SMSG	0x0062002D	SMSG_SPELL_START	110
330	SMSG	0x0062002C	SMSG_SPELL_GO	117
331	SMSG	0x00620011	SMSG_AURA_UPDATE	69
332	SMSG	0x0062002D	SMSG_SPELL_START	110
333	SMSG	0x0062002C	SMSG_SPELL_GO	117
334	SMSG	0x00620011	SMSG_AURA_UPDATE	65
335	SMSG	0x0062002D	SMSG_SPELL_START	110
336	SMSG	0x0062002C	SMSG_SPELL_GO	117
337	SMSG	0x00620011	SMSG_AURA_UPDATE	65
338	SMSG	0x0062002D	SMSG_SPELL_START	110
339	SMSG	0x0062002C	SMSG_SPELL_GO	117
340	SMSG	0x00620011	SMSG_AURA_UPDATE	65
341	SMSG	0x0062002D	SMSG_SPELL_START	110
342	SMSG	0x0062002C	SMSG_SPELL_GO	117
343	SMSG	0x00620011	SMSG_AURA_UPDATE	65
344	SMSG	0x0062002D	SMSG_SPELL_START	110
345	SMSG	0x0062002C	SMSG_SPELL_GO	117
346	SMSG	0x005F0011	Unknown	25
347	SMSG	0x004201EE	SMSG_INIT_WORLD_STATES	1796
348	SMSG	0x0042005F	Unknown	8
349	SMSG	0x0062002C	SMSG_SPELL_GO	116
350	SMSG	0x00620011	SMSG_AURA_UPDATE	4299
351	SMSG	0x0042000C	Unknown	37
352	SMSG	0x00580000	SMSG_UPDATE_OBJECT	326
353	SMSG	0x00580000	SMSG_UPDATE_OBJECT	75
354	SMSG	0x005F0027	Unknown	235
355	SMSG	0x004202F9	Unknown	49
356	SMSG	0x00420300	Unknown	9
357	SMSG	0x0042018A	Unknown	50
358	SMSG	0x0042018A	Unknown	50
359	SMSG	0x004C0000	Unknown	13
360	SMSG	0x00420304	Unknown	8
361	SMSG	0x00420082	Unknown	1445
362	SMSG	0x00550000	Unknown	28
363	SMSG	0x00550006	Unknown	13
364	SMSG	0x00620011	SMSG_AURA_UPDATE	65
365	SMSG	0x00620011	SMSG_AURA_UPDATE	89
366	SMSG	0x00620011	SMSG_AURA_UPDATE	65
367	SMSG	0x00620011	SMSG_AURA_UPDATE	65
368	SMSG	0x00620011	SMSG_AURA_UPDATE	65
369	SMSG	0x00620011	SMSG_AURA_UPDATE	65
370	SMSG	0x00620011	SMSG_AURA_UPDATE	65
371	SMSG	0x00580000	SMSG_UPDATE_OBJECT	229
372	SMSG	0x00580000	SMSG_UPDATE_OBJECT	38
373	CMSG	0x00400132	Unknown	5
374	CMSG	0x00400133	Unknown	5
375	CMSG	0x00400134	Unknown	5
376	CMSG	0x003E005C	Unknown	12
377	CMSG	0x003E005B	Unknown	9
378	CMSG	0x003A0154	Unknown	5
379	SMSG	0x0042017F	Unknown	13
380	CMSG	0x003E0065	Unknown	8
381	CMSG	0x002B0006	Unknown	4
382	CMSG	0x003B006E	Unknown	4
383	CMSG	0x004000DE	Unknown	708
384	CMSG	0x003A0021	Unknown	12
385	CMSG	0x003B00D8	Unknown	4
386	CMSG	0x00400008	Unknown	4
387	CMSG	0x003A005B	Unknown	8
388	CMSG	0x00400042	Unknown	4
389	CMSG	0x00400041	Unknown	5
390	CMSG	0x00400039	Unknown	4
391	CMSG	0x003A0187	Unknown	4
392	CMSG	0x002D001A	Unknown	4
393	CMSG	0x0029001F	Unknown	4
394	CMSG	0x0040004E	Unknown	4
395	SMSG	0x0060001D	Unknown	12
396	SMSG	0x0042018D	Unknown	12
397	SMSG	0x00600001	Unknown	16
398	SMSG	0x004201FF	Unknown	12
399	SMSG	0x0056001B	CMSG_HousingSystem[001B]	5673
400	SMSG	0x00420091	Unknown	42
401	SMSG	0x004201F0	Unknown	13
402	SMSG	0x004201F0	Unknown	13
403	SMSG	0x004201F0	Unknown	13
404	SMSG	0x004201F0	Unknown	13
405	SMSG	0x004201F0	Unknown	13
406	CMSG	0x003A01ED	Unknown	6
407	CMSG	0x003A01A8	Unknown	4
408	CMSG	0x003A01E4	Unknown	4
409	CMSG	0x00400124	Unknown	134
410	CMSG	0x00400124	Unknown	53
411	CMSG	0x00400124	Unknown	57
412	CMSG	0x00400124	Unknown	53
413	SMSG	0x004202AD	Unknown	32
414	SMSG	0x004202AD	Unknown	32
415	SMSG	0x004202AD	Unknown	32
416	SMSG	0x004202AD	Unknown	46
417	SMSG	0x004C0000	Unknown	13
418	SMSG	0x005C0000	Unknown	14
419	SMSG	0x00550000	Unknown	28
420	SMSG	0x00550006	Unknown	13
421	SMSG	0x00520001	CMSG_HousingFixtureSystem[0001]	5
422	SMSG	0x00580000	SMSG_UPDATE_OBJECT	48
423	SMSG	0x00580000	SMSG_UPDATE_OBJECT	484
424	SMSG	0x00580000	SMSG_UPDATE_OBJECT	3800
425	SMSG	0x00580000	SMSG_UPDATE_OBJECT	77
426	SMSG	0x00580000	SMSG_UPDATE_OBJECT	54
427	SMSG	0x00580000	SMSG_UPDATE_OBJECT	28
428	SMSG	0x004201F0	Unknown	13
429	SMSG	0x004201F0	Unknown	13
430	SMSG	0x004201F0	Unknown	13
431	SMSG	0x004201F0	Unknown	13
432	SMSG	0x004201F0	Unknown	13
433	CMSG	0x00380000	CMSG_NEIGHBORHOOD_INITIATIVE_SERVICE_STATUS_CHECK	4
434	CMSG	0x004000A6	Unknown	4
435	SMSG	0x00420361	Unknown	5
436	SMSG	0x00420365	Unknown	299
437	SMSG	0x00420146	Unknown	8
438	CMSG	0x004000F9	Unknown	4
439	SMSG	0x004200DC	Unknown	8
440	CMSG	0x002D0010	Unknown	8
441	CMSG	0x003E0024	Unknown	8
442	CMSG	0x00400024	Unknown	9
443	CMSG	0x004000B7	Unknown	10
444	SMSG	0x00460012	SMSG_QUERY_NEIGHBORHOOD_NAME_RESPONSE	18
445	CMSG	0x003B003B	Unknown	14
446	SMSG	0x00420126	Unknown	15
447	CMSG	0x003B002E	Unknown	15
448	SMSG	0x0060001B	Unknown	23
449	CMSG	0x003B003B	Unknown	14
450	SMSG	0x00420126	Unknown	15
451	CMSG	0x00350007	CMSG_HOUSING_GET_PLAYER_PERMISSIONS	12
452	SMSG	0x00550006	Unknown	13
453	CMSG	0x00350007	CMSG_HOUSING_GET_PLAYER_PERMISSIONS	12
454	CMSG	0x003B003B	Unknown	14
455	CMSG	0x003B003B	Unknown	14
456	CMSG	0x003B002F	Unknown	4
457	SMSG	0x00550006	Unknown	13
458	CMSG	0x003A019A	Unknown	9
459	SMSG	0x00420126	Unknown	15
460	SMSG	0x00420126	Unknown	15
461	SMSG	0x00600011	Unknown	103
462	CMSG	0x00400010	Unknown	22
463	CMSG	0x00400010	Unknown	42
464	SMSG	0x00460000	Unknown	21
465	SMSG	0x00460000	Unknown	21
466	SMSG	0x00460000	Unknown	21
467	SMSG	0x00460000	Unknown	21
468	SMSG	0x00460000	Unknown	21
469	SMSG	0x00460000	Unknown	21
470	SMSG	0x00460000	Unknown	21
471	SMSG	0x00460000	Unknown	21
472	SMSG	0x00460000	Unknown	21
473	SMSG	0x00460000	Unknown	21
474	SMSG	0x00460000	Unknown	21
475	CMSG	0x00400010	Unknown	122
476	CMSG	0x003E0039	Unknown	13
477	CMSG	0x003E002E	Unknown	84
478	CMSG	0x003E0039	Unknown	13
479	CMSG	0x00410010	Unknown	28
480	SMSG	0x00460000	Unknown	21
481	SMSG	0x00460000	Unknown	21
482	SMSG	0x00460000	Unknown	21
483	SMSG	0x00460000	Unknown	21
484	SMSG	0x00460000	Unknown	21
485	SMSG	0x00460000	Unknown	21
486	SMSG	0x00460000	Unknown	21
487	SMSG	0x00460000	Unknown	21
488	SMSG	0x00460000	Unknown	21
489	SMSG	0x00460000	Unknown	21
490	SMSG	0x00460000	Unknown	21
491	SMSG	0x00460000	Unknown	21
492	SMSG	0x00460000	Unknown	21
493	SMSG	0x00460000	Unknown	21
494	SMSG	0x00460000	Unknown	21
495	SMSG	0x00460000	Unknown	21
496	SMSG	0x00460000	Unknown	21
497	SMSG	0x00460000	Unknown	21
498	SMSG	0x00460000	Unknown	21
499	SMSG	0x00460000	Unknown	21
500	SMSG	0x00460000	Unknown	21
501	SMSG	0x00460000	Unknown	21
502	SMSG	0x00460000	Unknown	21
503	SMSG	0x00460000	Unknown	21
504	SMSG	0x00460000	Unknown	21
505	SMSG	0x00460000	Unknown	21
506	SMSG	0x00460000	Unknown	21
507	SMSG	0x00460000	Unknown	21
508	CMSG	0x004000BC	Unknown	4
509	SMSG	0x005F0027	Unknown	235
510	SMSG	0x0042014D	Unknown	8
511	SMSG	0x004201F0	Unknown	13
512	SMSG	0x004201F0	Unknown	13
513	SMSG	0x004201F0	Unknown	13
514	SMSG	0x004201F0	Unknown	13
515	SMSG	0x004201F0	Unknown	13
516	SMSG	0x00580000	SMSG_UPDATE_OBJECT	32
517	CMSG	0x00350006	CMSG_HOUSING_GET_CURRENT_HOUSE_INFO	4
518	SMSG	0x00550001	Unknown	29
519	CMSG	0x00350005	CMSG_HOUSING_HOUSE_STATUS	4
520	CMSG	0x00350007	CMSG_HOUSING_GET_PLAYER_PERMISSIONS	12
521	SMSG	0x00550000	Unknown	28
522	SMSG	0x00550006	Unknown	13
523	CMSG	0x00400010	Unknown	346
524	SMSG	0x00460000	Unknown	21
525	SMSG	0x00460000	Unknown	21
526	SMSG	0x00460000	Unknown	21
527	SMSG	0x00460000	Unknown	21
528	SMSG	0x00460000	Unknown	21
529	SMSG	0x00460000	Unknown	21
530	SMSG	0x00460000	Unknown	21
531	SMSG	0x00460000	Unknown	21
532	SMSG	0x00460000	Unknown	21
533	SMSG	0x00460000	Unknown	21
534	SMSG	0x00460000	Unknown	21
535	SMSG	0x00460000	Unknown	21
536	SMSG	0x00460000	Unknown	21
537	SMSG	0x00460000	Unknown	21
538	SMSG	0x00460000	Unknown	21
539	SMSG	0x00460000	Unknown	21
540	SMSG	0x00460000	Unknown	21
541	SMSG	0x00460000	Unknown	21
542	SMSG	0x00460000	Unknown	21
543	SMSG	0x00460000	Unknown	21
544	SMSG	0x00460000	Unknown	21
545	SMSG	0x00460000	Unknown	21
546	SMSG	0x00460000	Unknown	21
547	SMSG	0x00460000	Unknown	21
548	SMSG	0x00460000	Unknown	21
549	SMSG	0x00460000	Unknown	21
550	SMSG	0x00460000	Unknown	21
551	SMSG	0x00460000	Unknown	21
552	SMSG	0x00460000	Unknown	21
553	SMSG	0x00460000	Unknown	21
554	SMSG	0x00460000	Unknown	21
555	SMSG	0x00460000	Unknown	21
556	SMSG	0x00460000	Unknown	21
557	SMSG	0x00460000	Unknown	21
558	SMSG	0x00460000	Unknown	21
559	SMSG	0x00460000	Unknown	21
560	SMSG	0x00460000	Unknown	21
561	SMSG	0x00460000	Unknown	21
562	SMSG	0x00460000	Unknown	21
563	SMSG	0x00460000	Unknown	21
564	SMSG	0x00460000	Unknown	21
565	SMSG	0x00460000	Unknown	21
566	SMSG	0x00460000	Unknown	21
567	SMSG	0x00460000	Unknown	21
568	SMSG	0x00460000	Unknown	21
569	SMSG	0x00460000	Unknown	21
570	SMSG	0x00460000	Unknown	21
571	SMSG	0x00460000	Unknown	21
572	SMSG	0x00460000	Unknown	21
573	SMSG	0x00460000	Unknown	21
574	SMSG	0x00460000	Unknown	21
575	SMSG	0x00460000	Unknown	21
576	SMSG	0x00460000	Unknown	21
577	SMSG	0x00460000	Unknown	21
578	SMSG	0x00460000	Unknown	21
579	SMSG	0x00460000	Unknown	21
580	SMSG	0x00460000	Unknown	21
581	SMSG	0x00460000	Unknown	21
582	SMSG	0x00460000	Unknown	21
583	SMSG	0x00460000	Unknown	21
584	SMSG	0x00460000	Unknown	21
585	SMSG	0x00460000	Unknown	21
586	SMSG	0x00460000	Unknown	21
587	SMSG	0x00460000	Unknown	21
588	SMSG	0x00460000	Unknown	21
589	SMSG	0x00460000	Unknown	21
590	SMSG	0x00460000	Unknown	21
591	SMSG	0x00460000	Unknown	21
592	SMSG	0x00460000	Unknown	21
593	SMSG	0x00460000	Unknown	21
594	SMSG	0x00460000	Unknown	21
595	SMSG	0x00460000	Unknown	21
596	SMSG	0x00460000	Unknown	21
597	SMSG	0x00460000	Unknown	21
598	SMSG	0x00460000	Unknown	21
